		Lht1	Lfk1
14/03/2022	08:52:13	0	1
14/03/2022	08:52:26	0	1
14/03/2022	08:52:39	0	1
14/03/2022	08:52:52	0	1
14/03/2022	08:53:05	0	1
14/03/2022	08:53:18	0	1
14/03/2022	08:53:31	0	1
14/03/2022	08:53:44	0	1
14/03/2022	08:53:57	0	1
14/03/2022	08:54:10	0	1
14/03/2022	08:54:23	0	1
14/03/2022	08:54:36	0	1
14/03/2022	08:54:48	0	1
14/03/2022	08:55:01	0	1
14/03/2022	08:55:14	1	1
14/03/2022	08:55:27	1	1
14/03/2022	08:55:40	1	1
14/03/2022	08:55:53	1	1
14/03/2022	08:56:06	1	1
14/03/2022	08:56:19	1	1
14/03/2022	08:56:32	1	1
14/03/2022	08:56:45	1	1
14/03/2022	08:56:58	1	1
14/03/2022	08:57:11	1	1
14/03/2022	08:57:24	1	1
14/03/2022	08:57:37	1	1
14/03/2022	08:57:50	1	1
14/03/2022	08:58:03	1	1
14/03/2022	08:58:16	1	1
14/03/2022	08:58:29	1	1
14/03/2022	08:58:42	1	1
14/03/2022	08:58:55	1	1
14/03/2022	08:59:08	1	1
14/03/2022	08:59:21	1	1
14/03/2022	08:59:34	1	1
14/03/2022	08:59:47	1	1
14/03/2022	09:00:00	1	1
14/03/2022	09:00:12	1	1
14/03/2022	09:00:25	1	1
14/03/2022	09:00:38	1	1
14/03/2022	09:00:51	1	1
14/03/2022	09:01:04	1	1
14/03/2022	09:01:17	1	1
14/03/2022	09:01:30	1	1
14/03/2022	09:01:43	1	1
14/03/2022	09:01:56	1	1
14/03/2022	09:02:09	0	1
14/03/2022	09:02:22	0	1
14/03/2022	09:02:35	0	1
14/03/2022	09:02:48	0	1
14/03/2022	09:03:01	0	1
14/03/2022	09:03:14	0	1
14/03/2022	09:03:27	0	1
14/03/2022	09:03:40	0	1
14/03/2022	09:03:53	0	1
14/03/2022	09:04:06	0	1
14/03/2022	09:04:19	0	1
14/03/2022	09:04:32	0	1
14/03/2022	09:04:45	0	1
14/03/2022	09:04:58	0	1
14/03/2022	09:05:11	0	1
14/03/2022	09:05:24	0	1
14/03/2022	09:05:36	0	1
14/03/2022	09:05:49	0	1
14/03/2022	09:06:02	0	1
14/03/2022	09:06:15	0	1
14/03/2022	09:06:28	1	1
14/03/2022	09:06:41	1	1
14/03/2022	09:06:54	1	1
14/03/2022	09:07:07	1	1
14/03/2022	09:07:20	1	1
14/03/2022	09:07:33	1	1
14/03/2022	09:07:46	1	1
14/03/2022	09:07:59	1	1
14/03/2022	09:08:12	1	1
14/03/2022	09:08:25	1	1
14/03/2022	09:08:38	1	1
14/03/2022	09:08:51	1	1
14/03/2022	09:09:04	1	1
14/03/2022	09:09:17	1	1
14/03/2022	09:09:30	1	1
14/03/2022	09:09:43	1	1
14/03/2022	09:09:56	1	1
14/03/2022	09:10:09	1	1
14/03/2022	09:10:22	1	1
14/03/2022	09:10:35	1	1
14/03/2022	09:10:48	1	1
14/03/2022	09:11:00	1	1
14/03/2022	09:11:13	1	1
14/03/2022	09:11:26	1	1
14/03/2022	09:11:39	1	1
14/03/2022	09:11:52	1	1
14/03/2022	09:12:05	1	1
14/03/2022	09:12:18	1	1
14/03/2022	09:12:31	1	1
14/03/2022	09:12:44	1	1
14/03/2022	09:12:57	1	1
14/03/2022	09:13:10	1	1
14/03/2022	09:13:23	1	1
14/03/2022	09:13:36	1	1
14/03/2022	09:13:49	1	1
14/03/2022	09:14:02	1	1
14/03/2022	09:14:15	1	1
14/03/2022	09:14:28	1	1
14/03/2022	09:14:41	1	1
14/03/2022	09:14:54	1	1
14/03/2022	09:15:07	1	1
14/03/2022	09:15:20	1	1
14/03/2022	09:15:33	1	1
14/03/2022	09:15:46	1	1
14/03/2022	09:15:59	1	1
14/03/2022	09:16:12	1	1
14/03/2022	09:16:24	1	1
14/03/2022	09:16:37	1	1
14/03/2022	09:16:50	1	1
14/03/2022	09:17:03	1	1
14/03/2022	09:17:16	1	1
14/03/2022	09:17:29	1	1
14/03/2022	09:17:42	1	1
14/03/2022	09:17:55	1	1
14/03/2022	09:18:08	1	1
14/03/2022	09:18:21	1	1
14/03/2022	09:18:34	1	1
14/03/2022	09:18:47	1	1
14/03/2022	09:19:00	0	1
14/03/2022	09:19:13	0	1
14/03/2022	09:19:26	0	1
14/03/2022	09:19:39	0	1
14/03/2022	09:19:52	0	1
14/03/2022	09:20:05	0	1
14/03/2022	09:20:18	0	1
14/03/2022	09:20:31	0	1
14/03/2022	09:20:44	0	1
14/03/2022	09:20:57	0	1
14/03/2022	09:21:10	0	1
14/03/2022	09:21:23	0	1
14/03/2022	09:21:36	0	1
14/03/2022	09:21:48	0	1
14/03/2022	09:22:01	0	1
14/03/2022	09:22:14	0	1
14/03/2022	09:22:27	0	1
14/03/2022	09:22:40	0	1
14/03/2022	09:22:53	0	1
14/03/2022	09:23:06	0	1
14/03/2022	09:23:19	0	1
14/03/2022	09:23:32	1	1
14/03/2022	09:23:45	1	1
14/03/2022	09:23:58	1	1
14/03/2022	09:24:11	1	1
14/03/2022	09:24:24	1	1
14/03/2022	09:24:37	1	1
14/03/2022	09:24:50	1	1
14/03/2022	09:25:03	1	1
14/03/2022	09:25:16	1	1
14/03/2022	09:25:29	1	1
14/03/2022	09:25:42	1	1
14/03/2022	09:25:55	1	1
14/03/2022	09:26:08	1	1
14/03/2022	09:26:21	1	1
14/03/2022	09:26:34	1	1
14/03/2022	09:26:47	1	1
14/03/2022	09:27:00	1	1
14/03/2022	09:27:12	1	1
14/03/2022	09:27:25	1	1
14/03/2022	09:27:38	1	1
14/03/2022	09:27:51	1	1
14/03/2022	09:28:04	1	1
14/03/2022	09:28:17	1	1
14/03/2022	09:28:30	1	1
14/03/2022	09:28:43	1	1
14/03/2022	09:28:56	1	1
14/03/2022	09:29:09	1	1
14/03/2022	09:29:22	1	1
14/03/2022	09:29:35	1	1
14/03/2022	09:29:48	1	1
14/03/2022	09:30:01	1	1
14/03/2022	09:30:14	1	1
14/03/2022	09:30:27	1	1
14/03/2022	09:30:40	1	1
14/03/2022	09:30:53	1	1
14/03/2022	09:31:06	1	1
14/03/2022	09:31:19	1	1
14/03/2022	09:31:32	1	1
14/03/2022	09:31:45	1	1
14/03/2022	09:31:58	1	1
14/03/2022	09:32:11	1	1
14/03/2022	09:32:24	1	1
14/03/2022	09:32:36	1	1
14/03/2022	09:32:49	1	1
14/03/2022	09:33:02	1	1
14/03/2022	09:33:15	1	1
14/03/2022	09:33:28	1	1
14/03/2022	09:33:41	1	1
14/03/2022	09:33:54	1	1
14/03/2022	09:34:07	0	1
14/03/2022	09:34:20	0	1
14/03/2022	09:34:33	0	1
14/03/2022	09:34:46	0	1
14/03/2022	09:34:59	0	1
14/03/2022	09:35:12	0	1
14/03/2022	09:35:25	1	1
14/03/2022	09:35:38	1	1
14/03/2022	09:35:51	1	1
14/03/2022	09:36:04	1	1
14/03/2022	09:36:17	1	1
14/03/2022	09:36:30	1	1
14/03/2022	09:36:43	1	1
14/03/2022	09:36:56	1	1
14/03/2022	09:37:09	1	1
14/03/2022	09:37:22	1	1
14/03/2022	09:37:35	1	1
14/03/2022	09:37:48	1	1
14/03/2022	09:38:00	1	1
14/03/2022	09:38:13	1	1
14/03/2022	09:38:26	1	1
14/03/2022	09:38:39	1	1
14/03/2022	09:38:52	1	1
14/03/2022	09:39:05	1	1
14/03/2022	09:39:18	1	1
14/03/2022	09:39:31	1	1
14/03/2022	09:39:44	1	1
14/03/2022	09:39:57	1	1
14/03/2022	09:40:10	1	1
14/03/2022	09:40:23	1	1
14/03/2022	09:40:36	1	1
14/03/2022	09:40:49	1	1
14/03/2022	09:41:02	1	1
14/03/2022	09:41:15	1	1
14/03/2022	09:41:28	1	1
14/03/2022	09:41:41	1	1
14/03/2022	09:41:54	1	1
14/03/2022	09:42:07	1	1
14/03/2022	09:42:20	1	1
14/03/2022	09:42:33	1	1
14/03/2022	09:42:46	1	1
14/03/2022	09:42:59	1	1
14/03/2022	09:43:12	1	1
14/03/2022	09:43:24	1	1
14/03/2022	09:43:37	1	1
14/03/2022	09:43:50	1	1
14/03/2022	09:44:03	1	1
14/03/2022	09:44:16	1	1
14/03/2022	09:44:29	1	1
14/03/2022	09:44:42	1	1
14/03/2022	09:44:55	1	1
14/03/2022	09:45:08	1	1
14/03/2022	09:45:21	1	1
14/03/2022	09:45:34	1	1
14/03/2022	09:45:47	1	1
14/03/2022	09:46:00	1	1
14/03/2022	09:46:13	1	1
14/03/2022	09:46:26	1	1
14/03/2022	09:46:39	1	1
14/03/2022	09:46:52	1	1
14/03/2022	09:47:05	1	1
14/03/2022	09:47:18	1	1
14/03/2022	09:47:31	1	1
14/03/2022	09:47:44	1	1
14/03/2022	09:47:57	1	1
14/03/2022	09:48:10	1	1
14/03/2022	09:48:23	1	1
14/03/2022	09:48:36	1	1
14/03/2022	09:48:48	1	1
14/03/2022	09:49:01	0	1
14/03/2022	09:49:14	0	1
14/03/2022	09:49:27	0	1
14/03/2022	09:49:40	0	1
14/03/2022	09:49:53	0	1
14/03/2022	09:50:06	0	1
14/03/2022	09:50:19	0	1
14/03/2022	09:50:32	0	1
14/03/2022	09:50:45	0	1
14/03/2022	09:50:58	0	1
14/03/2022	09:51:11	0	1
14/03/2022	09:51:24	0	1
14/03/2022	09:51:37	0	1
14/03/2022	09:51:50	0	1
14/03/2022	09:52:03	0	1
14/03/2022	09:52:16	0	1
14/03/2022	09:52:29	0	1
14/03/2022	09:52:42	0	1
14/03/2022	09:52:55	0	1
14/03/2022	09:53:08	0	1
14/03/2022	09:53:21	0	1
14/03/2022	09:53:34	0	1
14/03/2022	09:53:47	0	1
14/03/2022	09:54:00	0	1
14/03/2022	09:54:12	0	1
14/03/2022	09:54:25	0	1
14/03/2022	09:54:38	0	1
14/03/2022	09:54:51	0	1
14/03/2022	09:55:04	0	1
14/03/2022	09:55:17	0	1
14/03/2022	09:55:30	0	1
14/03/2022	09:55:43	0	1
14/03/2022	09:55:56	0	1
14/03/2022	09:56:09	0	1
14/03/2022	09:56:22	0	1
14/03/2022	09:56:35	0	1
14/03/2022	09:56:48	0	1
14/03/2022	09:57:01	0	1
14/03/2022	09:57:14	0	1
14/03/2022	09:57:27	0	1
14/03/2022	09:57:40	0	1
14/03/2022	09:57:53	0	1
14/03/2022	09:58:06	0	1
14/03/2022	09:58:19	1	1
14/03/2022	09:58:32	1	1
14/03/2022	09:58:45	1	1
14/03/2022	09:58:58	1	1
14/03/2022	09:59:11	1	1
14/03/2022	09:59:24	1	1
14/03/2022	09:59:36	1	1
14/03/2022	09:59:49	1	1
14/03/2022	10:00:02	1	1
14/03/2022	10:00:15	1	1
14/03/2022	10:00:28	1	1
14/03/2022	10:00:41	1	1
14/03/2022	10:00:54	1	1
14/03/2022	10:01:07	1	1
14/03/2022	10:01:20	1	1
14/03/2022	10:01:33	1	1
14/03/2022	10:01:46	1	1
14/03/2022	10:01:59	1	1
14/03/2022	10:02:12	1	1
14/03/2022	10:02:25	1	1
14/03/2022	10:02:38	1	1
14/03/2022	10:02:51	1	1
14/03/2022	10:03:04	1	1
14/03/2022	10:03:17	1	1
14/03/2022	10:03:30	1	1
14/03/2022	10:03:43	1	1
14/03/2022	10:03:56	1	1
14/03/2022	10:04:09	1	1
14/03/2022	10:04:22	1	1
14/03/2022	10:04:35	1	1
14/03/2022	10:04:48	1	1
14/03/2022	10:05:00	1	1
14/03/2022	10:05:13	1	1
14/03/2022	10:05:26	1	1
14/03/2022	10:05:39	1	1
14/03/2022	10:05:52	1	1
14/03/2022	10:06:05	1	1
14/03/2022	10:06:18	1	1
14/03/2022	10:06:31	1	1
14/03/2022	10:06:44	1	1
14/03/2022	10:06:57	1	1
14/03/2022	10:07:10	1	1
14/03/2022	10:07:23	1	1
14/03/2022	10:07:36	1	1
14/03/2022	10:07:49	1	1
14/03/2022	10:08:02	1	1
14/03/2022	10:08:15	1	1
14/03/2022	10:08:28	1	1
14/03/2022	10:08:41	1	1
14/03/2022	10:08:54	1	1
14/03/2022	10:09:07	1	1
14/03/2022	10:09:20	1	1
14/03/2022	10:09:33	1	1
14/03/2022	10:09:46	1	1
14/03/2022	10:09:59	1	1
14/03/2022	10:10:12	1	1
14/03/2022	10:10:24	1	1
14/03/2022	10:10:37	1	1
14/03/2022	10:10:50	1	1
14/03/2022	10:11:03	1	1
14/03/2022	10:11:16	1	1
14/03/2022	10:11:29	1	1
14/03/2022	10:11:42	1	1
14/03/2022	10:11:55	1	1
14/03/2022	10:12:08	1	1
14/03/2022	10:12:21	1	1
14/03/2022	10:12:34	1	1
14/03/2022	10:12:47	1	1
14/03/2022	10:13:00	1	1
14/03/2022	10:13:13	1	1
14/03/2022	10:13:26	1	1
14/03/2022	10:13:39	1	1
14/03/2022	10:13:52	1	1
14/03/2022	10:14:05	1	1
14/03/2022	10:14:18	1	1
14/03/2022	10:14:31	1	1
14/03/2022	10:14:44	0	1
14/03/2022	10:14:57	0	1
14/03/2022	10:15:10	0	1
14/03/2022	10:15:23	0	1
14/03/2022	10:15:36	0	1
14/03/2022	10:15:48	0	1
14/03/2022	10:16:01	0	1
14/03/2022	10:16:14	0	1
14/03/2022	10:16:27	0	1
14/03/2022	10:16:40	1	1
14/03/2022	10:16:53	1	1
14/03/2022	10:17:06	1	1
14/03/2022	10:17:19	1	1
14/03/2022	10:17:32	1	1
14/03/2022	10:17:45	1	1
14/03/2022	10:17:58	1	1
14/03/2022	10:18:11	1	1
14/03/2022	10:18:24	1	1
14/03/2022	10:18:37	1	1
14/03/2022	10:18:50	1	1
14/03/2022	10:19:03	1	1
14/03/2022	10:19:16	1	1
14/03/2022	10:19:29	1	1
14/03/2022	10:19:42	1	1
14/03/2022	10:19:55	1	1
14/03/2022	10:20:08	1	1
14/03/2022	10:20:21	1	1
14/03/2022	10:20:34	1	1
14/03/2022	10:20:47	1	1
14/03/2022	10:21:00	1	1
14/03/2022	10:21:12	1	1
14/03/2022	10:21:25	1	1
14/03/2022	10:21:38	1	1
14/03/2022	10:21:51	1	1
14/03/2022	10:22:04	1	1
14/03/2022	10:22:17	1	1
14/03/2022	10:22:30	1	1
14/03/2022	10:22:43	1	1
14/03/2022	10:22:56	1	1
14/03/2022	10:23:09	1	1
14/03/2022	10:23:22	1	1
14/03/2022	10:23:35	1	1
14/03/2022	10:23:48	1	1
14/03/2022	10:24:01	1	1
14/03/2022	10:24:14	1	1
14/03/2022	10:24:27	1	1
14/03/2022	10:24:40	1	1
14/03/2022	10:24:53	1	1
14/03/2022	10:25:06	1	1
14/03/2022	10:25:19	1	1
14/03/2022	10:25:32	1	1
14/03/2022	10:25:45	1	1
14/03/2022	10:25:58	1	1
14/03/2022	10:26:11	1	1
14/03/2022	10:26:24	1	1
14/03/2022	10:26:36	1	1
14/03/2022	10:26:49	1	1
14/03/2022	10:27:02	1	1
14/03/2022	10:27:15	1	1
14/03/2022	10:27:28	1	1
14/03/2022	10:27:41	1	1
14/03/2022	10:27:54	1	1
14/03/2022	10:28:07	1	1
14/03/2022	10:28:20	1	1
14/03/2022	10:28:33	1	1
14/03/2022	10:28:46	1	1
14/03/2022	10:28:59	1	1
14/03/2022	10:29:12	1	1
14/03/2022	10:29:25	1	1
14/03/2022	10:29:38	1	1
14/03/2022	10:29:51	1	1
14/03/2022	10:30:04	1	1
14/03/2022	10:30:17	1	1
14/03/2022	10:30:30	1	1
14/03/2022	10:30:43	1	1
14/03/2022	10:30:56	1	1
14/03/2022	10:31:09	1	1
14/03/2022	10:31:22	1	1
14/03/2022	10:31:35	1	1
14/03/2022	10:31:48	1	1
14/03/2022	10:32:00	1	1
14/03/2022	10:32:13	1	1
14/03/2022	10:32:26	1	1
14/03/2022	10:32:39	1	1
14/03/2022	10:32:52	1	1
14/03/2022	10:33:05	1	1
14/03/2022	10:33:18	1	1
14/03/2022	10:33:31	1	1
14/03/2022	10:33:44	1	1
14/03/2022	10:33:57	1	1
14/03/2022	10:34:10	1	1
14/03/2022	10:34:23	1	1
14/03/2022	10:34:36	1	1
14/03/2022	10:34:49	1	1
14/03/2022	10:35:02	1	1
14/03/2022	10:35:15	1	1
14/03/2022	10:35:28	1	1
14/03/2022	10:35:41	1	1
14/03/2022	10:35:54	1	1
14/03/2022	10:36:07	1	1
14/03/2022	10:36:20	1	1
14/03/2022	10:36:33	1	1
14/03/2022	10:36:46	1	1
14/03/2022	10:36:59	1	1
14/03/2022	10:37:12	1	1
14/03/2022	10:37:24	1	1
14/03/2022	10:37:37	1	1
14/03/2022	10:37:50	1	1
14/03/2022	10:38:03	1	1
14/03/2022	10:38:16	1	1
14/03/2022	10:38:29	1	1
14/03/2022	10:38:42	1	1
14/03/2022	10:38:55	1	1
14/03/2022	10:39:08	1	1
14/03/2022	10:39:21	1	1
14/03/2022	10:39:34	1	1
14/03/2022	10:39:47	1	1
14/03/2022	10:40:00	1	1
14/03/2022	10:40:13	1	1
14/03/2022	10:40:26	0	1
14/03/2022	10:40:39	0	1
14/03/2022	10:40:52	0	1
14/03/2022	10:41:05	0	1
14/03/2022	10:41:18	0	1
14/03/2022	10:41:31	0	1
14/03/2022	10:41:44	0	1
14/03/2022	10:41:57	0	1
14/03/2022	10:42:10	0	1
14/03/2022	10:42:23	1	1
14/03/2022	10:42:36	1	1
14/03/2022	10:42:48	1	1
14/03/2022	10:43:01	1	1
14/03/2022	10:43:14	1	1
14/03/2022	10:43:27	1	1
14/03/2022	10:43:40	1	1
14/03/2022	10:43:53	1	1
14/03/2022	10:44:06	1	1
14/03/2022	10:44:19	1	1
14/03/2022	10:44:32	1	1
14/03/2022	10:44:45	1	1
14/03/2022	10:44:58	1	1
14/03/2022	10:45:11	1	1
14/03/2022	10:45:24	1	1
14/03/2022	10:45:37	1	1
14/03/2022	10:45:50	1	1
14/03/2022	10:46:03	1	1
14/03/2022	10:46:16	1	1
14/03/2022	10:46:29	1	1
14/03/2022	10:46:42	1	1
14/03/2022	10:46:55	0	1
14/03/2022	10:47:08	0	1
14/03/2022	10:47:21	0	1
14/03/2022	10:47:34	0	1
14/03/2022	10:47:47	0	1
14/03/2022	10:48:00	0	1
14/03/2022	10:48:12	0	1
14/03/2022	10:48:25	0	1
14/03/2022	10:48:38	1	1
14/03/2022	10:48:51	1	1
14/03/2022	10:49:04	1	1
14/03/2022	10:49:17	1	1
14/03/2022	10:49:30	1	1
14/03/2022	10:49:43	1	1
14/03/2022	10:49:56	1	1
14/03/2022	10:50:09	1	1
14/03/2022	10:50:22	1	1
14/03/2022	10:50:35	1	1
14/03/2022	10:50:48	0	1
14/03/2022	10:51:01	1	1
14/03/2022	10:51:14	1	1
14/03/2022	10:51:27	1	1
14/03/2022	10:51:40	1	1
14/03/2022	10:51:53	1	1
14/03/2022	10:52:06	1	1
14/03/2022	10:52:19	1	1
14/03/2022	10:52:32	1	1
14/03/2022	10:52:45	1	1
14/03/2022	10:52:58	1	1
14/03/2022	10:53:11	1	1
14/03/2022	10:53:24	1	1
14/03/2022	10:53:36	1	1
14/03/2022	10:53:49	0	1
14/03/2022	10:54:02	0	1
14/03/2022	10:54:15	0	1
14/03/2022	10:54:28	0	1
14/03/2022	10:54:41	0	1
14/03/2022	10:54:54	0	1
14/03/2022	10:55:07	0	1
14/03/2022	10:55:20	0	1
14/03/2022	10:55:33	0	1
14/03/2022	10:55:46	0	1
14/03/2022	10:55:59	0	1
14/03/2022	10:56:12	1	1
14/03/2022	10:56:25	1	1
14/03/2022	10:56:38	1	1
14/03/2022	10:56:51	1	1
14/03/2022	10:57:04	1	1
14/03/2022	10:57:17	1	1
14/03/2022	10:57:30	1	1
14/03/2022	10:57:43	1	1
14/03/2022	10:57:56	1	1
14/03/2022	10:58:09	1	1
14/03/2022	10:58:22	0	1
14/03/2022	10:58:35	0	1
14/03/2022	10:58:48	0	1
14/03/2022	10:59:00	0	1
14/03/2022	10:59:13	0	1
14/03/2022	10:59:26	0	1
14/03/2022	10:59:39	0	1
14/03/2022	10:59:52	0	1
14/03/2022	11:00:05	0	1
14/03/2022	11:00:18	0	1
14/03/2022	11:00:31	0	1
14/03/2022	11:00:44	0	1
14/03/2022	11:00:57	0	1
14/03/2022	11:01:10	0	1
14/03/2022	11:01:23	0	1
14/03/2022	11:01:36	0	1
14/03/2022	11:01:49	0	1
14/03/2022	11:02:02	0	1
14/03/2022	11:02:15	0	1
14/03/2022	11:02:28	0	1
14/03/2022	11:02:41	0	1
14/03/2022	11:02:54	0	1
14/03/2022	11:03:07	0	1
14/03/2022	11:03:20	0	1
14/03/2022	11:03:33	0	1
14/03/2022	11:03:46	0	1
14/03/2022	11:03:59	0	1
14/03/2022	11:04:12	0	1
14/03/2022	11:04:24	0	1
14/03/2022	11:04:37	0	1
14/03/2022	11:04:50	0	1
14/03/2022	11:05:03	0	1
14/03/2022	11:05:16	0	1
14/03/2022	11:05:29	0	1
14/03/2022	11:05:42	0	1
14/03/2022	11:05:55	0	1
14/03/2022	11:06:08	0	1
14/03/2022	11:06:21	0	1
14/03/2022	11:06:34	0	1
14/03/2022	11:06:47	0	1
14/03/2022	11:07:00	0	1
14/03/2022	11:07:13	0	1
14/03/2022	11:07:26	0	1
14/03/2022	11:07:39	0	1
14/03/2022	11:07:52	0	1
14/03/2022	11:08:05	0	1
14/03/2022	11:08:18	0	1
14/03/2022	11:08:31	0	1
14/03/2022	11:08:44	0	1
14/03/2022	11:08:57	1	1
14/03/2022	11:09:10	1	1
14/03/2022	11:09:23	1	1
14/03/2022	11:09:36	1	1
14/03/2022	11:09:48	1	1
14/03/2022	11:10:01	1	1
14/03/2022	11:10:14	1	1
14/03/2022	11:10:27	1	1
14/03/2022	11:10:40	1	1
14/03/2022	11:10:53	1	1
14/03/2022	11:11:06	1	1
14/03/2022	11:11:19	1	1
14/03/2022	11:11:32	1	1
14/03/2022	11:11:45	1	1
14/03/2022	11:11:58	1	1
14/03/2022	11:12:11	1	1
14/03/2022	11:12:24	1	1
14/03/2022	11:12:37	1	1
14/03/2022	11:12:50	1	1
14/03/2022	11:13:03	1	1
14/03/2022	11:13:16	1	1
14/03/2022	11:13:29	1	1
14/03/2022	11:13:42	1	1
14/03/2022	11:13:55	1	1
14/03/2022	11:14:08	1	1
14/03/2022	11:14:21	1	1
14/03/2022	11:14:34	1	1
14/03/2022	11:14:47	1	1
14/03/2022	11:15:00	1	1
14/03/2022	11:15:12	1	1
14/03/2022	11:15:25	0	1
14/03/2022	11:15:38	0	1
14/03/2022	11:15:51	0	1
14/03/2022	11:16:04	0	1
14/03/2022	11:16:17	0	1
14/03/2022	11:16:30	0	1
14/03/2022	11:16:43	0	1
14/03/2022	11:16:56	0	1
14/03/2022	11:17:09	0	1
14/03/2022	11:17:22	0	1
14/03/2022	11:17:35	0	1
14/03/2022	11:17:48	0	1
14/03/2022	11:18:01	0	1
14/03/2022	11:18:14	0	1
14/03/2022	11:18:27	0	1
14/03/2022	11:18:40	0	1
14/03/2022	11:18:53	0	1
14/03/2022	11:19:06	0	1
14/03/2022	11:19:19	0	1
14/03/2022	11:19:32	0	1
14/03/2022	11:19:45	0	1
14/03/2022	11:19:58	0	1
14/03/2022	11:20:11	0	1
14/03/2022	11:20:24	0	1
14/03/2022	11:20:36	0	1
14/03/2022	11:20:49	0	1
14/03/2022	11:21:02	0	1
14/03/2022	11:21:15	0	1
14/03/2022	11:21:28	0	1
14/03/2022	11:21:41	0	1
14/03/2022	11:21:54	0	1
14/03/2022	11:22:07	0	1
14/03/2022	11:22:20	0	1
14/03/2022	11:22:33	0	1
14/03/2022	11:22:46	0	1
14/03/2022	11:22:59	0	1
14/03/2022	11:23:12	0	1
14/03/2022	11:23:25	0	1
14/03/2022	11:23:38	0	1
14/03/2022	11:23:51	0	1
14/03/2022	11:24:04	0	1
14/03/2022	11:24:17	0	1
14/03/2022	11:24:30	0	1
14/03/2022	11:24:43	0	1
14/03/2022	11:24:56	0	1
14/03/2022	11:25:09	0	1
14/03/2022	11:25:22	0	1
14/03/2022	11:25:35	0	1
14/03/2022	11:25:48	0	1
14/03/2022	11:26:00	0	1
14/03/2022	11:26:13	0	1
14/03/2022	11:26:26	0	1
14/03/2022	11:26:39	0	1
14/03/2022	11:26:52	0	1
14/03/2022	11:27:05	0	1
14/03/2022	11:27:18	0	1
14/03/2022	11:27:31	0	1
14/03/2022	11:27:44	0	1
14/03/2022	11:27:57	0	1
14/03/2022	11:28:10	1	1
14/03/2022	11:28:23	1	1
14/03/2022	11:28:36	1	1
14/03/2022	11:28:49	1	1
14/03/2022	11:29:02	1	1
14/03/2022	11:29:15	1	1
14/03/2022	11:29:28	1	1
14/03/2022	11:29:41	1	1
14/03/2022	11:29:54	1	1
14/03/2022	11:30:07	1	1
14/03/2022	11:30:20	1	1
14/03/2022	11:30:33	1	1
14/03/2022	11:30:46	1	1
14/03/2022	11:30:59	1	1
14/03/2022	11:31:12	1	1
14/03/2022	11:31:24	1	1
14/03/2022	11:31:37	1	1
14/03/2022	11:31:50	1	1
14/03/2022	11:32:03	1	1
14/03/2022	11:32:16	1	1
14/03/2022	11:32:29	1	1
14/03/2022	11:32:42	1	1
14/03/2022	11:32:55	0	1
14/03/2022	11:33:08	0	1
14/03/2022	11:33:21	0	1
14/03/2022	11:33:34	0	1
14/03/2022	11:33:47	0	1
14/03/2022	11:34:00	0	1
14/03/2022	11:34:13	0	1
14/03/2022	11:34:26	0	1
14/03/2022	11:34:39	0	1
14/03/2022	11:34:52	0	1
14/03/2022	11:35:05	0	1
14/03/2022	11:35:18	0	1
14/03/2022	11:35:31	0	1
14/03/2022	11:35:44	0	1
14/03/2022	11:35:57	0	1
14/03/2022	11:36:10	0	1
14/03/2022	11:36:23	0	1
14/03/2022	11:36:36	0	1
14/03/2022	11:36:48	0	1
14/03/2022	11:37:01	0	1
14/03/2022	11:37:14	0	1
14/03/2022	11:37:27	0	1
14/03/2022	11:37:40	0	1
14/03/2022	11:37:53	0	1
14/03/2022	11:38:06	0	1
14/03/2022	11:38:19	0	1
14/03/2022	11:38:32	0	1
14/03/2022	11:38:45	0	1
14/03/2022	11:38:58	0	1
14/03/2022	11:39:11	0	1
14/03/2022	11:39:24	0	1
14/03/2022	11:39:37	0	1
14/03/2022	11:39:50	0	1
14/03/2022	11:40:03	0	1
14/03/2022	11:40:16	0	1
14/03/2022	11:40:29	0	1
14/03/2022	11:40:42	0	1
14/03/2022	11:40:55	0	1
14/03/2022	11:41:08	0	1
14/03/2022	11:41:21	0	1
14/03/2022	11:41:34	0	1
14/03/2022	11:41:47	0	1
14/03/2022	11:42:00	0	1
14/03/2022	11:42:12	0	1
14/03/2022	11:42:25	0	1
14/03/2022	11:42:38	0	1
14/03/2022	11:42:51	0	1
14/03/2022	11:43:04	0	1
14/03/2022	11:43:17	0	1
14/03/2022	11:43:30	0	1
14/03/2022	11:43:43	0	1
14/03/2022	11:43:56	0	1
14/03/2022	11:44:09	0	1
14/03/2022	11:44:22	0	1
14/03/2022	11:44:35	0	1
14/03/2022	11:44:48	0	1
14/03/2022	11:45:01	0	1
14/03/2022	11:45:14	0	1
14/03/2022	11:45:27	0	1
14/03/2022	11:45:40	0	1
14/03/2022	11:45:53	0	1
14/03/2022	11:46:06	0	1
14/03/2022	11:46:19	0	1
14/03/2022	11:46:32	0	1
14/03/2022	11:46:45	0	1
14/03/2022	11:46:58	0	1
14/03/2022	11:47:11	0	1
14/03/2022	11:47:24	0	1
14/03/2022	11:47:36	0	1
14/03/2022	11:47:49	0	1
14/03/2022	11:48:02	0	1
14/03/2022	11:48:15	0	1
14/03/2022	11:48:28	0	1
14/03/2022	11:48:41	0	1
14/03/2022	11:48:54	0	1
14/03/2022	11:49:07	0	1
14/03/2022	11:49:20	0	1
14/03/2022	11:49:33	0	1
